TRANSACTION_ID,ACCOUNT_ID,TRANSACTION_DATE,TRANSACTION_TYPE,TRANSACTION_AMOUNT,CHANNEL,MERCHANT_CATEGORY,DESCRIPTION,POST_DATE,CURRENCY_CODE
H000002935,A00000084,16NOV2023,FEE,3.00,MOBILE,4900,FEE POS REF742483,17NOV2023,USD
H000002936,A00000084,16NOV2023,PMT,2466.52,ACH,7011,PMT ACH REF947247,16NOV2023,USD
H000002937,A00000087,16NOV2023,TRF,-109.89,ATM,5812,TRF MOBILE REF855399,16NOV2023,USD
H000002938,A00000092,16NOV2023,PMT,2099.31,BRANCH,5912,PMT BRANCH REF310707,16NOV2023,USD
H000002939,A00000094,16NOV2023,DEP,180.96,BRANCH,0000,DEP ONLINE REF449260,16NOV2023,USD
H000002940,A00000099,16NOV2023,CHG,9.95,ACH,5812,CHG ATM REF769703,16NOV2023,USD
H000002941,A00000099,16NOV2023,PMT,1402.63,ACH,5411,PMT ACH REF100682,16NOV2023,USD
H000002942,A00000103,16NOV2023,CHG,12.00,WIRE,7011,CHG POS REF723871,16NOV2023,USD
H000002943,A00000105,16NOV2023,PMT,1188.77,POS,0000,PMT MOBILE REF411060,17NOV2023,USD
H000002944,A00000105,16NOV2023,PMT,950.22,WIRE,5541,PMT MOBILE REF763272,16NOV2023,USD
H000002945,A00000109,16NOV2023,CHG,25.00,WIRE,6011,CHG ACH REF375806,16NOV2023,USD
H000002946,A00000117,16NOV2023,DEP,98.17,BRANCH,7011,DEP WIRE REF130171,16NOV2023,USD
H000002947,A00000117,16NOV2023,DEP,95.99,BRANCH,5541,DEP BRANCH REF963067,16NOV2023,USD
H000002948,A00000118,16NOV2023,INT,156.22,ATM,7011,INT BRANCH REF725745,16NOV2023,USD
H000002949,A00000121,16NOV2023,PMT,28.18,WIRE,5411,PMT ACH REF706752,16NOV2023,USD
H000002950,A00000125,16NOV2023,FEE,12.00,BRANCH,5912,FEE ATM REF733989,16NOV2023,USD
H000002951,A00000130,16NOV2023,PMT,1714.17,ACH,5912,PMT POS REF301140,16NOV2023,USD
H000002952,A00000132,16NOV2023,INT,203.07,POS,5411,INT WIRE REF199743,17NOV2023,USD
H000002953,A00000137,16NOV2023,TRF,16.55,MOBILE,5812,TRF ONLINE REF755190,16NOV2023,USD
H000002954,A00000138,16NOV2023,WDR,35.41,POS,7011,WDR BRANCH REF812987,16NOV2023,USD
H000002955,A00000141,16NOV2023,INT,124.58,ACH,7011,INT BRANCH REF524791,16NOV2023,USD
H000002956,A00000143,16NOV2023,FEE,9.95,BRANCH,6011,FEE ATM REF110390,16NOV2023,USD
H000002957,A00000144,16NOV2023,TRF,1616.52,WIRE,7011,TRF WIRE REF922962,16NOV2023,USD
H000002958,A00000146,16NOV2023,DEP,44.22,ONLINE,6011,DEP ACH REF182691,16NOV2023,USD
H000002959,A00000146,16NOV2023,DEP,16.94,ACH,7011,DEP ACH REF648821,16NOV2023,USD
H000002960,A00000146,16NOV2023,FEE,25.00,ONLINE,5812,FEE POS REF545324,17NOV2023,USD
H000002961,A00000152,16NOV2023,DEP,130.16,MOBILE,5541,DEP ATM REF483370,17NOV2023,USD
H000002962,A00000157,16NOV2023,PMT,961.32,ACH,5541,PMT WIRE REF488887,16NOV2023,USD
H000002963,A00000157,16NOV2023,CHG,12.00,MOBILE,5812,CHG ACH REF651579,16NOV2023,USD
H000002964,A00000176,16NOV2023,DEP,34.74,WIRE,4900,DEP ONLINE REF191744,16NOV2023,USD
H000002965,A00000185,16NOV2023,WDR,235.96,MOBILE,5541,WDR ONLINE REF630107,16NOV2023,USD
H000002966,A00000188,16NOV2023,INT,17.98,WIRE,0000,INT ACH REF291357,16NOV2023,USD
H000002967,A00000194,16NOV2023,PMT,317.77,MOBILE,4900,PMT ONLINE REF379196,16NOV2023,USD
H000002968,A00000194,16NOV2023,CHG,35.00,BRANCH,5812,CHG ONLINE REF922644,16NOV2023,USD
H000002969,A00000194,16NOV2023,PMT,1476.42,WIRE,6011,PMT ACH REF629504,16NOV2023,USD
H000002970,A00000196,16NOV2023,DEP,270.97,WIRE,6011,DEP ONLINE REF166415,16NOV2023,USD
H000002971,A00000201,16NOV2023,PMT,779.82,WIRE,0000,PMT WIRE REF123138,16NOV2023,USD
H000002972,A00000201,16NOV2023,CHG,25.00,ATM,4900,CHG MOBILE REF383509,16NOV2023,USD
H000002973,A00000204,16NOV2023,PMT,27.10,WIRE,5541,PMT POS REF882179,16NOV2023,USD
H000002974,A00000205,16NOV2023,PMT,669.39,ONLINE,5912,PMT ATM REF914109,16NOV2023,USD
H000002975,A00000207,16NOV2023,CHG,35.00,POS,5812,CHG ATM REF256594,16NOV2023,USD
H000002976,A00000210,16NOV2023,FEE,9.95,MOBILE,5411,FEE MOBILE REF413254,16NOV2023,USD
H000002977,A00000210,16NOV2023,INT,144.50,ONLINE,5411,INT BRANCH REF183313,16NOV2023,USD
H000002978,A00000211,16NOV2023,DEP,110.77,ATM,0000,DEP ATM REF267942,17NOV2023,USD
H000002979,A00000212,16NOV2023,INT,59.27,POS,4900,INT POS REF968773,16NOV2023,USD
H000002980,A00000216,16NOV2023,TRF,18.54,ACH,5912,TRF MOBILE REF196641,16NOV2023,USD
H000002981,A00000224,16NOV2023,PMT,3053.33,MOBILE,5912,PMT ONLINE REF400520,17NOV2023,USD
H000002982,A00000225,16NOV2023,CHG,12.00,ACH,7011,CHG ACH REF582039,16NOV2023,USD
H000002983,A00000226,16NOV2023,DEP,247.25,ACH,0000,DEP ATM REF500674,17NOV2023,USD
H000002984,A00000226,16NOV2023,DEP,6.71,ACH,5812,DEP BRANCH REF450406,17NOV2023,USD
H000002985,A00000230,16NOV2023,REF,589.16,WIRE,6011,REF BRANCH REF893447,16NOV2023,USD
H000002986,A00000230,16NOV2023,PMT,2845.59,MOBILE,7011,PMT ONLINE REF963051,16NOV2023,USD
H000002987,A00000231,16NOV2023,DEP,13.35,ACH,5411,DEP WIRE REF640510,16NOV2023,USD
H000002988,A00000231,16NOV2023,DEP,36.37,POS,5812,DEP ONLINE REF398802,16NOV2023,USD
H000002989,A00000231,16NOV2023,TRF,-91.64,ATM,5912,TRF POS REF741089,16NOV2023,USD
H000002990,A00000233,16NOV2023,INT,68.50,POS,5912,INT BRANCH REF152469,16NOV2023,USD
H000002991,A00000233,16NOV2023,DEP,4.87,ATM,5812,DEP ONLINE REF625264,16NOV2023,USD
H000002992,A00000235,16NOV2023,WDR,153.04,ACH,7011,WDR ONLINE REF486893,16NOV2023,USD
H000002993,A00000242,16NOV2023,INT,188.50,BRANCH,4900,INT POS REF355619,17NOV2023,USD
H000002994,A00000249,16NOV2023,DEP,193.19,MOBILE,4900,DEP ONLINE REF321435,16NOV2023,USD
H000002995,A00000250,16NOV2023,FEE,12.00,POS,5541,FEE ACH REF388928,16NOV2023,USD
H000002996,A00000254,16NOV2023,PMT,1247.88,ATM,0000,PMT POS REF773364,16NOV2023,USD
H000002997,A00000254,16NOV2023,CHG,3.00,MOBILE,6011,CHG ONLINE REF714233,16NOV2023,USD
H000002998,A00000255,16NOV2023,WDR,285.57,ONLINE,4900,WDR ATM REF274347,16NOV2023,USD
H000002999,A00000258,16NOV2023,TRF,3.49,ACH,6011,TRF ATM REF461879,16NOV2023,USD
H000003000,A00000258,16NOV2023,INT,53.19,ONLINE,0000,INT WIRE REF282621,17NOV2023,USD
H000003001,A00000264,16NOV2023,TRF,-38.59,WIRE,6011,TRF MOBILE REF457607,17NOV2023,USD
H000003002,A00000264,16NOV2023,DEP,76.43,POS,6011,DEP BRANCH REF106122,16NOV2023,USD
H000003003,A00000271,16NOV2023,WDR,29.99,WIRE,5812,WDR ONLINE REF349659,17NOV2023,USD
H000003004,A00000274,16NOV2023,INT,116.43,ACH,5411,INT ATM REF145111,16NOV2023,USD
H000003005,A00000275,16NOV2023,CHG,35.00,WIRE,5812,CHG MOBILE REF937187,16NOV2023,USD
H000003006,A00000275,16NOV2023,PMT,1711.41,BRANCH,5812,PMT BRANCH REF170138,16NOV2023,USD
H000003007,A00000277,16NOV2023,PMT,1585.94,BRANCH,6011,PMT BRANCH REF295938,16NOV2023,USD
H000003008,A00000278,16NOV2023,WDR,868.41,POS,5812,WDR ACH REF690003,16NOV2023,USD
H000003009,A00000278,16NOV2023,WDR,58.25,ATM,7011,WDR WIRE REF977989,17NOV2023,USD
H000003010,A00000282,16NOV2023,DEP,12.22,WIRE,5541,DEP WIRE REF828250,16NOV2023,USD
H000003011,A00000282,16NOV2023,DEP,86.73,ACH,0000,DEP POS REF905805,16NOV2023,USD
H000003012,A00000283,16NOV2023,TRF,110.97,BRANCH,5812,TRF BRANCH REF879376,17NOV2023,USD
H000003013,A00000286,16NOV2023,WDR,189.22,BRANCH,5812,WDR BRANCH REF653104,16NOV2023,USD
H000003014,A00000286,16NOV2023,TRF,-40.30,ACH,7011,TRF ATM REF721293,16NOV2023,USD
H000003015,A00000293,16NOV2023,PMT,2563.66,WIRE,7011,PMT BRANCH REF771683,17NOV2023,USD
H000003016,A00000296,16NOV2023,DEP,20.59,MOBILE,6011,DEP WIRE REF383766,16NOV2023,USD
H000003017,A00000296,16NOV2023,WDR,18.54,WIRE,4900,WDR ACH REF121964,16NOV2023,USD
H000003018,A00000299,16NOV2023,FEE,35.00,ONLINE,7011,FEE ACH REF892296,16NOV2023,USD
H000003019,A00000302,16NOV2023,TRF,56.39,POS,5912,TRF ATM REF949800,16NOV2023,USD
H000003020,A00000303,16NOV2023,WDR,365.63,ATM,5541,WDR MOBILE REF906643,16NOV2023,USD
H000003021,A00000304,16NOV2023,FEE,25.00,WIRE,5912,FEE POS REF822788,16NOV2023,USD
H000003022,A00000306,16NOV2023,CHG,25.00,ONLINE,5812,CHG POS REF924927,16NOV2023,USD
H000003023,A00000306,16NOV2023,PMT,2555.42,ATM,7011,PMT ACH REF451104,16NOV2023,USD
H000003024,A00000308,16NOV2023,TRF,-66.04,ACH,6011,TRF ACH REF302263,16NOV2023,USD
H000003025,A00000314,16NOV2023,CHG,3.00,BRANCH,6011,CHG ONLINE REF750004,16NOV2023,USD
H000003026,A00000315,16NOV2023,CHG,3.00,WIRE,5541,CHG ACH REF971742,16NOV2023,USD
H000003027,A00000316,16NOV2023,WDR,422.08,MOBILE,7011,WDR MOBILE REF232642,16NOV2023,USD
H000003028,A00000320,16NOV2023,TRF,-384.15,BRANCH,6011,TRF ATM REF506253,16NOV2023,USD
H000003029,A00000320,16NOV2023,WDR,3.24,POS,7011,WDR POS REF233156,16NOV2023,USD
H000003030,A00000324,16NOV2023,CHG,12.00,ATM,5411,CHG BRANCH REF519474,16NOV2023,USD
H000003031,A00000326,16NOV2023,PMT,79.49,MOBILE,6011,PMT ACH REF484902,16NOV2023,USD
H000003032,A00000326,16NOV2023,PMT,250.39,POS,7011,PMT WIRE REF368881,16NOV2023,USD
H000003033,A00000327,16NOV2023,DEP,73.08,MOBILE,5541,DEP ACH REF987629,16NOV2023,USD
H000003034,A00000327,16NOV2023,DEP,83.91,MOBILE,0000,DEP BRANCH REF557236,16NOV2023,USD
H000003035,A00000327,16NOV2023,WDR,26.36,ACH,5411,WDR ACH REF296748,16NOV2023,USD
H000003036,A00000329,16NOV2023,PMT,100.46,ACH,7011,PMT ONLINE REF952299,16NOV2023,USD
H000003037,A00000329,16NOV2023,CHG,9.95,POS,5912,CHG BRANCH REF220707,16NOV2023,USD
H000003038,A00000330,16NOV2023,CHG,35.00,MOBILE,7011,CHG ACH REF329772,16NOV2023,USD
H000003039,A00000332,16NOV2023,PMT,1050.07,MOBILE,4900,PMT ACH REF237521,17NOV2023,USD
H000003040,A00000336,16NOV2023,WDR,90.04,WIRE,5411,WDR ACH REF269593,16NOV2023,USD
H000003041,A00000337,16NOV2023,PMT,1236.74,ACH,4900,PMT ATM REF147200,16NOV2023,USD
H000003042,A00000337,16NOV2023,INT,21.02,POS,7011,INT ATM REF962766,16NOV2023,USD
H000003043,A00000337,16NOV2023,PMT,209.22,MOBILE,7011,PMT POS REF273559,16NOV2023,USD
H000003044,A00000339,16NOV2023,PMT,84.07,ATM,5411,PMT ONLINE REF831142,16NOV2023,USD
H000003045,A00000341,16NOV2023,FEE,25.00,ATM,5541,FEE ACH REF281880,16NOV2023,USD
H000003046,A00000342,16NOV2023,REV,5.70,ACH,6011,REV POS REF225373,16NOV2023,USD
H000003047,A00000343,16NOV2023,WDR,17.02,ONLINE,6011,WDR BRANCH REF347921,16NOV2023,USD
H000003048,A00000344,16NOV2023,INT,5.17,ACH,5411,INT MOBILE REF267233,16NOV2023,USD
H000003049,A00000344,16NOV2023,CHG,12.00,POS,4900,CHG BRANCH REF178682,16NOV2023,USD
H000003050,A00000357,16NOV2023,TRF,41.52,ONLINE,7011,TRF POS REF363731,17NOV2023,USD
H000003051,A00000358,16NOV2023,CHG,12.00,WIRE,5912,CHG ACH REF817243,16NOV2023,USD
H000003052,A00000362,16NOV2023,PMT,1352.38,ATM,5541,PMT MOBILE REF120383,16NOV2023,USD
H000003053,A00000362,16NOV2023,INT,108.19,ONLINE,5541,INT POS REF750747,16NOV2023,USD
H000003054,A00000365,16NOV2023,ADJ,-47.52,MOBILE,7011,ADJ ACH REF746778,16NOV2023,USD
H000003055,A00000372,16NOV2023,WDR,194.70,MOBILE,5541,WDR ATM REF262047,16NOV2023,USD
H000003056,A00000373,16NOV2023,DEP,203.73,ATM,6011,DEP BRANCH REF415983,16NOV2023,USD
H000003057,A00000373,16NOV2023,INT,96.09,MOBILE,5541,INT ONLINE REF240028,16NOV2023,USD
H000003058,A00000373,16NOV2023,DEP,15.68,WIRE,0000,DEP ATM REF797890,16NOV2023,USD
H000003059,A00000376,16NOV2023,CHG,12.00,WIRE,4900,CHG BRANCH REF231819,16NOV2023,USD
H000003060,A00000378,16NOV2023,CHG,25.00,POS,4900,CHG ONLINE REF195010,17NOV2023,USD
H000003061,A00000378,16NOV2023,PMT,1350.76,BRANCH,5541,PMT ACH REF134154,17NOV2023,USD
H000003062,A00000382,16NOV2023,TRF,-86.81,WIRE,5411,TRF ATM REF598298,16NOV2023,USD
H000003063,A00000384,16NOV2023,DEP,221.68,WIRE,7011,DEP POS REF178818,16NOV2023,USD
H000003064,A00000385,16NOV2023,DEP,148.07,ONLINE,0000,DEP BRANCH REF263237,16NOV2023,USD
H000003065,A00000385,16NOV2023,FEE,3.00,ATM,5411,FEE WIRE REF922792,16NOV2023,USD
H000003066,A00000386,16NOV2023,PMT,1893.61,ACH,4900,PMT ATM REF429319,16NOV2023,USD
H000003067,A00000386,16NOV2023,PMT,703.04,ONLINE,7011,PMT WIRE REF909485,16NOV2023,USD
H000003068,A00000387,16NOV2023,CHG,25.00,BRANCH,5541,CHG POS REF535787,16NOV2023,USD
H000003069,A00000393,16NOV2023,CHG,3.00,BRANCH,5541,CHG WIRE REF700771,16NOV2023,USD
H000003070,A00000400,16NOV2023,PMT,1108.38,POS,5541,PMT BRANCH REF518349,16NOV2023,USD
H000003071,A00000401,16NOV2023,WDR,189.15,ONLINE,5541,WDR POS REF640290,16NOV2023,USD
H000003072,A00000402,16NOV2023,REF,1677.12,ATM,4900,REF BRANCH REF160680,16NOV2023,USD
H000003073,A00000402,16NOV2023,PMT,1054.88,POS,4900,PMT MOBILE REF427187,16NOV2023,USD
H000003074,A00000404,16NOV2023,PMT,804.44,ATM,4900,PMT ONLINE REF361262,16NOV2023,USD
H000003075,A00000405,16NOV2023,FEE,12.00,ACH,6011,FEE ATM REF364097,16NOV2023,USD
H000003076,A00000409,16NOV2023,PMT,186.02,BRANCH,5541,PMT ACH REF614654,16NOV2023,USD
H000003077,A00000413,16NOV2023,TRF,-6.63,MOBILE,5541,TRF POS REF327604,16NOV2023,USD
H000003078,A00000417,16NOV2023,WDR,3.72,ONLINE,5812,WDR ONLINE REF241361,17NOV2023,USD
H000003079,A00000417,16NOV2023,WDR,27.31,ACH,7011,WDR ACH REF947761,16NOV2023,USD
H000003080,A00000420,16NOV2023,CHG,12.00,MOBILE,6011,CHG ACH REF611912,16NOV2023,USD
H000003081,A00000427,16NOV2023,WDR,34.56,ACH,4900,WDR ATM REF508078,16NOV2023,USD
H000003082,A00000429,16NOV2023,CHG,25.00,ONLINE,0000,CHG ACH REF161888,17NOV2023,USD
H000003083,A00000433,16NOV2023,DEP,3397.49,WIRE,7011,DEP MOBILE REF420106,17NOV2023,USD
H000003084,A00000435,16NOV2023,PMT,2418.12,WIRE,6011,PMT ONLINE REF688044,16NOV2023,USD
H000003085,A00000435,16NOV2023,CHG,12.00,ATM,5912,CHG ACH REF218861,16NOV2023,USD
H000003086,A00000440,16NOV2023,FEE,3.00,ATM,4900,FEE ONLINE REF770159,17NOV2023,USD
H000003087,A00000440,16NOV2023,DEP,293.49,ONLINE,4900,DEP WIRE REF852832,16NOV2023,USD
H000003088,A00000444,16NOV2023,WDR,386.24,BRANCH,5541,WDR ACH REF848940,17NOV2023,USD
H000003089,A00000455,16NOV2023,WDR,27.61,POS,7011,WDR ACH REF800695,16NOV2023,USD
H000003090,A00000462,16NOV2023,INT,106.55,MOBILE,0000,INT WIRE REF923605,16NOV2023,USD
H000003091,A00000462,16NOV2023,WDR,119.15,ATM,5912,WDR ACH REF347995,16NOV2023,USD
H000003092,A00000465,16NOV2023,DEP,417.51,MOBILE,5411,DEP ONLINE REF109664,16NOV2023,USD
H000003093,A00000466,16NOV2023,WDR,72.37,POS,5411,WDR POS REF617094,16NOV2023,USD
H000003094,A00000468,16NOV2023,INT,90.75,MOBILE,4900,INT ATM REF216474,17NOV2023,USD
H000003095,A00000475,16NOV2023,CHG,9.95,ATM,6011,CHG MOBILE REF710625,16NOV2023,USD
H000003096,A00000476,16NOV2023,FEE,35.00,ONLINE,7011,FEE POS REF949650,16NOV2023,USD
H000003097,A00000478,16NOV2023,CHG,9.95,POS,7011,CHG WIRE REF644287,16NOV2023,USD
H000003098,A00000485,16NOV2023,REV,11.43,ONLINE,5411,REV BRANCH REF378986,16NOV2023,USD
H000003099,A00000005,17NOV2023,CHG,3.00,MOBILE,6011,CHG POS REF826662,17NOV2023,USD
H000003100,A00000011,17NOV2023,CHG,35.00,ONLINE,5411,CHG ONLINE REF631547,17NOV2023,USD
H000003101,A00000011,17NOV2023,ADJ,1422.51,MOBILE,7011,ADJ ONLINE REF819899,17NOV2023,USD
H000003102,A00000013,17NOV2023,WDR,47.62,ATM,4900,WDR POS REF139587,17NOV2023,USD
H000003103,A00000015,17NOV2023,TRF,15.70,ONLINE,5812,TRF BRANCH REF328627,17NOV2023,USD
H000003104,A00000017,17NOV2023,WDR,32.01,BRANCH,7011,WDR ATM REF145159,17NOV2023,USD
H000003105,A00000020,17NOV2023,INT,80.19,POS,5912,INT ATM REF144896,18NOV2023,USD
H000003106,A00000021,17NOV2023,FEE,9.95,ATM,5812,FEE BRANCH REF787211,17NOV2023,USD
H000003107,A00000021,17NOV2023,PMT,1171.70,POS,7011,PMT ONLINE REF292791,17NOV2023,USD
H000003108,A00000022,17NOV2023,WDR,5.07,WIRE,5812,WDR WIRE REF505754,17NOV2023,USD
H000003109,A00000028,17NOV2023,CHG,3.00,ATM,5912,CHG ATM REF813840,17NOV2023,USD
H000003110,A00000028,17NOV2023,PMT,3162.98,ONLINE,7011,PMT MOBILE REF670847,17NOV2023,USD
H000003111,A00000029,17NOV2023,DEP,8.23,POS,5812,DEP ATM REF162164,18NOV2023,USD
H000003112,A00000043,17NOV2023,WDR,5.69,ATM,5812,WDR BRANCH REF527099,17NOV2023,USD
H000003113,A00000044,17NOV2023,DEP,194.63,WIRE,6011,DEP BRANCH REF619001,17NOV2023,USD
H000003114,A00000044,17NOV2023,WDR,130.58,ATM,0000,WDR ATM REF111108,17NOV2023,USD
H000003115,A00000046,17NOV2023,INT,239.20,POS,5541,INT WIRE REF420071,18NOV2023,USD
H000003116,A00000048,17NOV2023,FEE,12.00,WIRE,7011,FEE MOBILE REF338269,17NOV2023,USD
H000003117,A00000048,17NOV2023,FEE,9.95,WIRE,6011,FEE ONLINE REF639974,17NOV2023,USD
H000003118,A00000049,17NOV2023,FEE,3.00,ACH,7011,FEE ATM REF545109,17NOV2023,USD
H000003119,A00000057,17NOV2023,REF,1022.88,ATM,6011,REF ONLINE REF182763,17NOV2023,USD
H000003120,A00000058,17NOV2023,ADJ,-1769.76,WIRE,5912,ADJ ATM REF702961,17NOV2023,USD
H000003121,A00000058,17NOV2023,PMT,1648.44,BRANCH,5912,PMT MOBILE REF828221,17NOV2023,USD
H000003122,A00000062,17NOV2023,WDR,274.89,BRANCH,5812,WDR ONLINE REF321459,17NOV2023,USD
H000003123,A00000062,17NOV2023,TRF,-6.60,ATM,0000,TRF MOBILE REF102449,17NOV2023,USD
H000003124,A00000063,17NOV2023,CHG,3.00,ATM,6011,CHG ATM REF546595,17NOV2023,USD
H000003125,A00000064,17NOV2023,WDR,158.30,ATM,7011,WDR ACH REF439462,17NOV2023,USD
H000003126,A00000070,17NOV2023,INT,58.24,ATM,5912,INT BRANCH REF831980,18NOV2023,USD
H000003127,A00000070,17NOV2023,PMT,970.70,ATM,5812,PMT ACH REF910864,17NOV2023,USD
H000003128,A00000076,17NOV2023,FEE,9.95,MOBILE,4900,FEE BRANCH REF710420,17NOV2023,USD
H000003129,A00000080,17NOV2023,WDR,11.13,ATM,6011,WDR WIRE REF630167,17NOV2023,USD
H000003130,A00000080,17NOV2023,TRF,-2.76,ONLINE,6011,TRF POS REF471156,17NOV2023,USD
H000003131,A00000081,17NOV2023,WDR,303.52,WIRE,5411,WDR WIRE REF773699,17NOV2023,USD
H000003132,A00000081,17NOV2023,WDR,214.19,ACH,5411,WDR ONLINE REF332876,17NOV2023,USD
H000003133,A00000081,17NOV2023,TRF,-45.56,MOBILE,5912,TRF BRANCH REF570427,18NOV2023,USD
H000003134,A00000082,17NOV2023,INT,167.87,ONLINE,4900,INT ONLINE REF668404,17NOV2023,USD
H000003135,A00000083,17NOV2023,DEP,21.33,ONLINE,0000,DEP ATM REF830615,17NOV2023,USD
H000003136,A00000088,17NOV2023,CHG,35.00,ACH,6011,CHG BRANCH REF646409,17NOV2023,USD
H000003137,A00000092,17NOV2023,FEE,12.00,MOBILE,5541,FEE WIRE REF586565,17NOV2023,USD
H000003138,A00000093,17NOV2023,FEE,12.00,POS,7011,FEE ACH REF243798,17NOV2023,USD
H000003139,A00000093,17NOV2023,DEP,529.49,BRANCH,4900,DEP POS REF254290,18NOV2023,USD
H000003140,A00000093,17NOV2023,TRF,47.05,ONLINE,5541,TRF BRANCH REF992371,17NOV2023,USD
H000003141,A00000097,17NOV2023,PMT,1370.32,BRANCH,5812,PMT WIRE REF412557,17NOV2023,USD
H000003142,A00000105,17NOV2023,CHG,3.00,WIRE,0000,CHG MOBILE REF632820,17NOV2023,USD
H000003143,A00000106,17NOV2023,TRF,11.96,ACH,5812,TRF ACH REF854679,17NOV2023,USD
H000003144,A00000107,17NOV2023,WDR,383.56,ONLINE,5812,WDR ACH REF909801,17NOV2023,USD
H000003145,A00000107,17NOV2023,TRF,-17.28,ATM,5912,TRF ONLINE REF774144,17NOV2023,USD
H000003146,A00000114,17NOV2023,INT,48.73,BRANCH,4900,INT ATM REF370488,18NOV2023,USD
H000003147,A00000115,17NOV2023,WDR,12.20,BRANCH,5812,WDR ATM REF131633,17NOV2023,USD
H000003148,A00000115,17NOV2023,WDR,25.22,MOBILE,5411,WDR MOBILE REF674066,17NOV2023,USD
H000003149,A00000120,17NOV2023,WDR,71.83,WIRE,6011,WDR WIRE REF909512,17NOV2023,USD
H000003150,A00000121,17NOV2023,INT,33.18,BRANCH,5812,INT POS REF210364,17NOV2023,USD
H000003151,A00000128,17NOV2023,DEP,8.07,WIRE,5541,DEP ONLINE REF386683,17NOV2023,USD
H000003152,A00000128,17NOV2023,WDR,287.42,POS,5541,WDR POS REF632433,17NOV2023,USD
H000003153,A00000129,17NOV2023,FEE,25.00,ONLINE,5812,FEE ONLINE REF716808,17NOV2023,USD
H000003154,A00000129,17NOV2023,CHG,9.95,ONLINE,0000,CHG POS REF735453,17NOV2023,USD
H000003155,A00000130,17NOV2023,PMT,294.79,ATM,5411,PMT ATM REF243292,17NOV2023,USD
H000003156,A00000133,17NOV2023,DEP,56.06,ONLINE,5411,DEP ACH REF283855,17NOV2023,USD
H000003157,A00000134,17NOV2023,CHG,9.95,BRANCH,5541,CHG POS REF316010,17NOV2023,USD
H000003158,A00000142,17NOV2023,DEP,113.85,BRANCH,6011,DEP ATM REF289304,17NOV2023,USD
H000003159,A00000142,17NOV2023,DEP,70.14,MOBILE,5541,DEP ONLINE REF832856,17NOV2023,USD
H000003160,A00000142,17NOV2023,DEP,186.12,WIRE,5812,DEP WIRE REF751794,17NOV2023,USD
H000003161,A00000144,17NOV2023,TRF,-872.95,MOBILE,4900,TRF ATM REF310935,17NOV2023,USD
H000003162,A00000144,17NOV2023,DEP,17.26,ONLINE,0000,DEP ATM REF353903,17NOV2023,USD
H000003163,A00000146,17NOV2023,WDR,42.07,BRANCH,5812,WDR WIRE REF140609,17NOV2023,USD
H000003164,A00000152,17NOV2023,TRF,18.05,ACH,5912,TRF ACH REF836638,18NOV2023,USD
H000003165,A00000152,17NOV2023,WDR,5.63,POS,5812,WDR WIRE REF534513,17NOV2023,USD
H000003166,A00000153,17NOV2023,WDR,16.28,WIRE,0000,WDR ONLINE REF469068,18NOV2023,USD
H000003167,A00000153,17NOV2023,DEP,78.34,POS,6011,DEP ACH REF783343,17NOV2023,USD
H000003168,A00000153,17NOV2023,TRF,442.47,WIRE,6011,TRF ACH REF773506,17NOV2023,USD
H000003169,A00000159,17NOV2023,TRF,-46.51,ATM,5812,TRF ACH REF444351,18NOV2023,USD
H000003170,A00000159,17NOV2023,DEP,69.24,ATM,5541,DEP POS REF935241,17NOV2023,USD
H000003171,A00000161,17NOV2023,REV,194.75,ATM,5411,REV ACH REF348905,18NOV2023,USD
H000003172,A00000161,17NOV2023,DEP,12.21,ATM,5912,DEP MOBILE REF933841,17NOV2023,USD
H000003173,A00000163,17NOV2023,CHG,35.00,BRANCH,5411,CHG WIRE REF527419,17NOV2023,USD
H000003174,A00000170,17NOV2023,TRF,-25.96,ACH,5411,TRF POS REF334830,17NOV2023,USD
H000003175,A00000173,17NOV2023,REF,942.21,ACH,6011,REF WIRE REF284262,17NOV2023,USD
H000003176,A00000174,17NOV2023,CHG,9.95,BRANCH,0000,CHG ATM REF819921,17NOV2023,USD
H000003177,A00000174,17NOV2023,PMT,495.54,POS,5411,PMT MOBILE REF525114,17NOV2023,USD
H000003178,A00000174,17NOV2023,PMT,1098.05,ATM,5812,PMT WIRE REF378100,17NOV2023,USD
H000003179,A00000182,17NOV2023,DEP,361.79,ONLINE,6011,DEP ACH REF308830,17NOV2023,USD
H000003180,A00000182,17NOV2023,TRF,-39.16,POS,0000,TRF ONLINE REF872907,17NOV2023,USD
H000003181,A00000189,17NOV2023,DEP,32.54,BRANCH,5541,DEP BRANCH REF693398,17NOV2023,USD
H000003182,A00000194,17NOV2023,CHG,9.95,POS,6011,CHG ATM REF428096,17NOV2023,USD
H000003183,A00000196,17NOV2023,DEP,32.35,ATM,5812,DEP POS REF794762,17NOV2023,USD
H000003184,A00000197,17NOV2023,PMT,660.11,WIRE,5812,PMT MOBILE REF127226,18NOV2023,USD
H000003185,A00000199,17NOV2023,CHG,25.00,WIRE,5812,CHG ATM REF488281,17NOV2023,USD
H000003186,A00000202,17NOV2023,CHG,35.00,MOBILE,5912,CHG BRANCH REF510645,18NOV2023,USD
H000003187,A00000202,17NOV2023,PMT,1106.81,MOBILE,4900,PMT ATM REF140269,17NOV2023,USD
H000003188,A00000205,17NOV2023,INT,10.34,ONLINE,5812,INT ACH REF656795,17NOV2023,USD
